hour,windspeed,winddir,flight_distance,flight_time,energy_consumption,flight_direction,percentile,flight_time_rounded,energy_consumption_%
6,20,180,20,10.572201842985878,22.767582725003365,B-A,99.5,10,17.5
7,20,180,20,10.572201842985878,22.767582725003365,B-A,99.5,10,17.5
8,21,180,20,10.59914845239824,22.83330989737194,B-A,99.5,10,17.5
9,21,180,20,10.59914845239824,22.83330989737194,B-A,99.5,10,17.5
10,22,180,20,10.62643985441408,22.900633102817398,B-A,99.5,10,17.5
11,23,180,20,10.654082709281774,22.969560719814186,B-A,99.5,10,17.5
12,24,180,20,10.682083849899868,23.040101639187576,B-A,99.5,10,17.5
13,25,180,20,10.710450287448008,23.11226526571449,B-A,99.5,10,17.5
14,26,180,20,10.739189217239645,23.18606152043388,B-A,99.5,10,17.5
15,27,180,20,10.768308024806831,23.261500843667335,B-A,99.5,10,17.5
16,28,180,20,10.797814292227946,23.338594198752656,B-A,99.5,10,17.5
17,29,180,20,10.827715804709664,23.417353076494727,B-A,99.5,10,17.5
18,29,180,20,10.827715804709664,23.417353076494727,B-A,99.5,10,17.5
19,28,180,20,10.797814292227946,23.338594198752656,B-A,99.5,10,17.5
20,26,180,20,10.739189217239645,23.18606152043388,B-A,99.5,10,17.5
21,25,180,20,10.710450287448008,23.11226526571449,B-A,99.5,10,17.5
22,24,180,20,10.682083849899868,23.040101639187576,B-A,99.5,10,17.5
23,23,180,20,10.654082709281774,22.969560719814186,B-A,99.5,10,17.5
0,4,270,30,13.559448973404775,27.617736718010768,A-B,50.0,15,20.0
1,3,270,30,13.558653286370115,27.616445562013404,A-B,50.0,15,20.0
2,3,270,30,13.558653286370115,27.616445562013404,A-B,50.0,15,20.0
3,3,270,30,13.558653286370115,27.616445562013404,A-B,50.0,15,20.0
4,3,225,30,13.645137121668913,27.76150647799018,A-B,50.0,15,20.0
5,3,225,30,13.645137121668913,27.76150647799018,A-B,50.0,15,20.0
6,3,225,30,13.645137121668913,27.76150647799018,A-B,50.0,15,20.0
7,3,180,30,13.681259576505255,27.82353730151017,A-B,50.0,15,20.0
8,3,180,30,13.681259576505255,27.82353730151017,A-B,50.0,15,20.0
9,3,135,30,13.64513735593134,27.76150687761644,A-B,50.0,15,20.0
10,4,180,30,13.723414856048766,27.896958032228305,A-B,50.0,15,20.0
11,5,225,30,13.705253575940771,27.865231360679036,A-B,50.0,15,20.0
12,6,270,30,13.561723884555299,27.621434230398158,A-B,50.0,15,20.0
13,8,270,30,13.564912438528474,27.626631679405428,A-B,50.0,15,20.0
14,9,270,30,13.566850423820398,27.62979913335522,A-B,50.0,15,20.0
15,10,270,30,13.569018261991957,27.63334980399818,A-B,50.0,15,20.0
16,11,270,30,13.571416571444114,27.637287190267802,A-B,50.0,15,20.0
17,10,270,30,13.569018261991957,27.63334980399818,A-B,50.0,15,20.0
18,10,270,30,13.569018261991957,27.63334980399818,A-B,50.0,15,20.0
19,9,270,30,13.566850423820398,27.62979913335522,A-B,50.0,15,20.0
20,7,270,30,13.563203754117975,27.623844303606965,A-B,50.0,15,20.0
21,6,270,30,13.561723884555299,27.621434230398158,A-B,50.0,15,20.0
22,5,270,30,13.56047240938649,27.619399049512825,A-B,50.0,15,20.0
23,4,270,30,13.559448973404775,27.617736718010768,A-B,50.0,15,20.0
0,4,90,30,13.559449410036397,27.61773743783177,B-A,50.0,15,20.0
1,3,90,30,13.558653613771714,27.616446101472388,B-A,50.0,15,20.0
2,3,90,30,13.558653613771714,27.616446101472388,B-A,50.0,15,20.0
3,3,90,30,13.558653613771714,27.616446101472388,B-A,50.0,15,20.0
4,3,45,30,13.473192750664087,27.478323509936473,B-A,50.0,15,20.0
5,3,45,30,13.473192750664087,27.478323509936473,B-A,50.0,15,20.0
6,3,45,30,13.473192750664087,27.478323509936473,B-A,50.0,15,20.0
7,3,0,30,13.438093267557562,27.423239132897326,B-A,50.0,15,20.0
8,3,0,30,13.438093267557562,27.423239132897326,B-A,50.0,15,20.0
9,3,45,30,13.473192750664087,27.478323509936473,B-A,50.0,15,20.0
10,4,0,30,13.39912168978212,27.36320422063008,B-A,50.0,15,20.0
11,5,45,30,13.418535292850105,27.39282842185039,B-A,50.0,15,20.0
12,6,90,30,13.561724539915199,27.621435312451297,B-A,50.0,15,20.0
13,8,90,30,13.564913313112786,27.62663312646746,B-A,50.0,15,20.0
14,9,90,30,13.56685140825519,27.62980076424796,B-A,50.0,15,20.0
15,10,90,30,13.569019356464132,27.633351619756336,B-A,50.0,15,20.0
16,11,90,30,13.571417776161748,27.637289192037883,B-A,50.0,15,20.0
17,10,90,30,13.569019356464132,27.633351619756336,B-A,50.0,15,20.0
18,10,90,30,13.569019356464132,27.633351619756336,B-A,50.0,15,20.0
19,9,90,30,13.56685140825519,27.62980076424796,B-A,50.0,15,20.0
20,7,90,30,13.563204519017638,27.623845567760284,B-A,50.0,15,20.0
21,6,90,30,13.561724539915199,27.621435312451297,B-A,50.0,15,20.0
22,5,90,30,13.560472955330642,27.619399950160105,B-A,50.0,15,20.0
23,4,90,30,13.559449410036397,27.61773743783177,B-A,50.0,15,20.0
0,4,270,30,13.559448973404775,27.617736718010768,A-B,60.0,15,20.0
1,4,270,30,13.559448973404775,27.617736718010768,A-B,60.0,15,20.0
2,4,270,30,13.559448973404775,27.617736718010768,A-B,60.0,15,20.0
3,4,270,30,13.559448973404775,27.617736718010768,A-B,60.0,15,20.0
4,4,270,30,13.559448973404775,27.617736718010768,A-B,60.0,15,20.0
5,4,270,30,13.559448973404775,27.617736718010768,A-B,60.0,15,20.0
6,3,270,30,13.558653286370115,27.616445562013404,A-B,60.0,15,20.0
7,4,270,30,13.559448973404775,27.617736718010768,A-B,60.0,15,20.0
8,4,225,30,13.675013596576797,27.81276684158929,A-B,60.0,15,20.0
9,4,225,30,13.675013596576797,27.81276684158929,A-B,60.0,15,20.0
10,5,225,30,13.705253575940771,27.865231360679036,A-B,60.0,15,20.0
11,6,270,30,13.561723884555299,27.621434230398158,A-B,60.0,15,20.0
12,7,270,30,13.563203754117975,27.623844303606965,A-B,60.0,15,20.0
13,9,270,30,13.566850423820398,27.62979913335522,A-B,60.0,15,20.0
14,10,315,30,13.287326722243819,27.197323775989496,A-B,60.0,15,20.0
15,11,315,30,13.261980152224284,27.161216862395282,A-B,60.0,15,20.0
16,12,270,30,13.574046037472481,27.641615148640383,A-B,60.0,15,20.0
17,12,270,30,13.574046037472481,27.641615148640383,A-B,60.0,15,20.0
18,11,270,30,13.571416571444114,27.637287190267802,A-B,60.0,15,20.0
19,10,270,30,13.569018261991957,27.63334980399818,A-B,60.0,15,20.0
20,9,270,30,13.566850423820398,27.62979913335522,A-B,60.0,15,20.0
21,7,315,30,13.365138581742967,27.311565953675366,A-B,60.0,15,20.0
22,6,315,30,13.391681490921751,27.351675878637895,A-B,60.0,15,20.0
23,5,315,30,13.418534914465772,27.392827839365196,A-B,60.0,15,20.0
0,4,90,30,13.559449410036397,27.61773743783177,B-A,60.0,15,20.0
1,4,90,30,13.559449410036397,27.61773743783177,B-A,60.0,15,20.0
2,4,90,30,13.559449410036397,27.61773743783177,B-A,60.0,15,20.0
3,4,90,30,13.559449410036397,27.61773743783177,B-A,60.0,15,20.0
4,4,90,30,13.559449410036397,27.61773743783177,B-A,60.0,15,20.0
5,4,90,30,13.559449410036397,27.61773743783177,B-A,60.0,15,20.0
6,3,90,30,13.558653613771714,27.616446101472388,B-A,60.0,15,20.0
7,4,90,30,13.559449410036397,27.61773743783177,B-A,60.0,15,20.0
8,4,45,30,13.445703933625227,27.435038646404845,B-A,60.0,15,20.0
9,4,45,30,13.445703933625227,27.435038646404845,B-A,60.0,15,20.0
10,5,45,30,13.418535292850105,27.39282842185039,B-A,60.0,15,20.0
11,6,90,30,13.561724539915199,27.621435312451297,B-A,60.0,15,20.0
12,7,90,30,13.563204519017638,27.623845567760284,B-A,60.0,15,20.0
13,9,90,30,13.56685140825519,27.62980076424796,B-A,60.0,15,20.0
14,10,135,30,13.862121835134747,28.14619185697361,B-A,60.0,15,20.0
15,11,135,30,13.894674000714932,28.206227313585032,B-A,60.0,15,20.0
16,12,90,30,13.57404735266498,27.641617337679754,B-A,60.0,15,20.0
17,12,90,30,13.57404735266498,27.641617337679754,B-A,60.0,15,20.0
18,11,90,30,13.571417776161748,27.637289192037883,B-A,60.0,15,20.0
19,10,90,30,13.569019356464132,27.633351619756336,B-A,60.0,15,20.0
20,9,90,30,13.56685140825519,27.62980076424796,B-A,60.0,15,20.0
21,7,135,30,13.766848738770605,27.97383920431731,B-A,60.0,15,20.0
22,6,135,30,13.735863532448347,27.91891718958325,B-A,60.0,15,20.0
23,5,135,30,13.705253969637814,27.865232047061674,B-A,60.0,15,20.0
0,6,315,30,13.391681490921751,27.351675878637895,A-B,70.0,15,20.0
1,5,315,30,13.418534914465772,27.392827839365196,A-B,70.0,15,20.0
2,5,315,30,13.418534914465772,27.392827839365196,A-B,70.0,15,20.0
3,5,315,30,13.418534914465772,27.392827839365196,A-B,70.0,15,20.0
4,5,315,30,13.418534914465772,27.392827839365196,A-B,70.0,15,20.0
5,5,270,30,13.56047240938649,27.619399049512825,A-B,70.0,15,20.0
6,4,270,30,13.559448973404775,27.617736718010768,A-B,70.0,15,20.0
7,4,270,30,13.559448973404775,27.617736718010768,A-B,70.0,15,20.0
8,5,270,30,13.56047240938649,27.619399049512825,A-B,70.0,15,20.0
9,5,270,30,13.56047240938649,27.619399049512825,A-B,70.0,15,20.0
10,6,270,30,13.561723884555299,27.621434230398158,A-B,70.0,15,20.0
11,7,315,30,13.365138581742967,27.311565953675366,A-B,70.0,15,20.0
12,9,315,30,13.312965718204993,27.234406461542015,A-B,70.0,15,20.0
13,10,315,30,13.287326722243819,27.197323775989496,A-B,70.0,15,20.0
14,12,315,30,13.236921728282663,27.12606885732925,A-B,70.0,15,20.0
15,13,315,30,13.212147262518403,27.091862751842786,A-B,70.0,15,20.0
16,14,315,30,13.187652656663222,27.05858137852792,A-B,70.0,15,20.0
17,14,315,30,13.187652656663222,27.05858137852792,A-B,70.0,15,20.0
18,13,315,30,13.212147262518403,27.091862751842786,A-B,70.0,15,20.0
19,12,315,30,13.236921728282663,27.12606885732925,A-B,70.0,15,20.0
20,10,315,30,13.287326722243819,27.197323775989496,A-B,70.0,15,20.0
21,9,315,30,13.312965718204993,27.234406461542015,A-B,70.0,15,20.0
22,7,315,30,13.365138581742967,27.311565953675366,A-B,70.0,15,20.0
23,6,315,30,13.391681490921751,27.351675878637895,A-B,70.0,15,20.0
0,6,135,30,13.735863532448347,27.91891718958325,B-A,70.0,15,20.0
1,5,135,30,13.705253969637814,27.865232047061674,B-A,70.0,15,20.0
2,5,135,30,13.705253969637814,27.865232047061674,B-A,70.0,15,20.0
3,5,135,30,13.705253969637814,27.865232047061674,B-A,70.0,15,20.0
4,5,135,30,13.705253969637814,27.865232047061674,B-A,70.0,15,20.0
5,5,90,30,13.560472955330642,27.619399950160105,B-A,70.0,15,20.0
6,4,90,30,13.559449410036397,27.61773743783177,B-A,70.0,15,20.0
7,4,90,30,13.559449410036397,27.61773743783177,B-A,70.0,15,20.0
8,5,90,30,13.560472955330642,27.619399950160105,B-A,70.0,15,20.0
9,5,90,30,13.560472955330642,27.619399950160105,B-A,70.0,15,20.0
10,6,90,30,13.561724539915199,27.621435312451297,B-A,70.0,15,20.0
11,7,135,30,13.766848738770605,27.97383920431731,B-A,70.0,15,20.0
12,9,135,30,13.829971376499035,28.087459890660146,B-A,70.0,15,20.0
13,10,135,30,13.862121835134747,28.14619185697361,B-A,70.0,15,20.0
14,12,135,30,13.927634787284351,28.267583247074903,B-A,70.0,15,20.0
15,13,135,30,13.961011277715162,28.330276805783438,B-A,70.0,15,20.0
16,14,135,30,13.994810728789828,28.394325314438085,B-A,70.0,15,20.0
17,14,135,30,13.994810728789828,28.394325314438085,B-A,70.0,15,20.0
18,13,135,30,13.961011277715162,28.330276805783438,B-A,70.0,15,20.0
19,12,135,30,13.927634787284351,28.267583247074903,B-A,70.0,15,20.0
20,10,135,30,13.862121835134747,28.14619185697361,B-A,70.0,15,20.0
21,9,135,30,13.829971376499035,28.087459890660146,B-A,70.0,15,20.0
22,7,135,30,13.766848738770605,27.97383920431731,B-A,70.0,15,20.0
23,6,135,30,13.735863532448347,27.91891718958325,B-A,70.0,15,20.0
0,8,315,30,13.338901514341558,27.272481650106705,A-B,80.0,15,20.0
1,7,315,30,13.365138581742967,27.311565953675366,A-B,80.0,15,20.0
2,7,315,30,13.365138581742967,27.311565953675366,A-B,80.0,15,20.0
3,6,315,30,13.391681490921751,27.351675878637895,A-B,80.0,15,20.0
4,6,315,30,13.391681490921751,27.351675878637895,A-B,80.0,15,20.0
5,6,315,30,13.391681490921751,27.351675878637895,A-B,80.0,15,20.0
6,6,315,30,13.391681490921751,27.351675878637895,A-B,80.0,15,20.0
7,6,315,30,13.391681490921751,27.351675878637895,A-B,80.0,15,20.0
8,6,315,30,13.391681490921751,27.351675878637895,A-B,80.0,15,20.0
9,7,315,30,13.365138581742967,27.311565953675366,A-B,80.0,15,20.0
10,8,315,30,13.338901514341558,27.272481650106705,A-B,80.0,15,20.0
11,9,315,30,13.312965718204993,27.234406461542015,A-B,80.0,15,20.0
12,10,315,30,13.287326722243819,27.197323775989496,A-B,80.0,15,20.0
13,12,315,30,13.236921728282663,27.12606885732925,A-B,80.0,15,20.0
14,14,315,30,13.187652656663222,27.05858137852792,A-B,80.0,15,20.0
15,15,315,30,13.163433899823385,27.02620739881005,A-B,80.0,15,20.0
16,16,315,30,13.139487066292638,26.994723290510088,A-B,80.0,15,20.0
17,16,315,30,13.139487066292638,26.994723290510088,A-B,80.0,15,20.0
18,15,315,30,13.163433899823385,27.02620739881005,A-B,80.0,15,20.0
19,14,315,30,13.187652656663222,27.05858137852792,A-B,80.0,15,20.0
20,12,315,30,13.236921728282663,27.12606885732925,A-B,80.0,15,20.0
21,11,315,30,13.261980152224284,27.161216862395282,A-B,80.0,15,20.0
22,9,315,30,13.312965718204993,27.234406461542015,A-B,80.0,15,20.0
23,8,315,30,13.338901514341558,27.272481650106705,A-B,80.0,15,20.0
0,8,135,30,13.798215874687012,28.03001457529523,B-A,80.0,15,20.0
1,7,135,30,13.766848738770605,27.97383920431731,B-A,80.0,15,20.0
2,7,135,30,13.766848738770605,27.97383920431731,B-A,80.0,15,20.0
3,6,135,30,13.735863532448347,27.91891718958325,B-A,80.0,15,20.0
4,6,135,30,13.735863532448347,27.91891718958325,B-A,80.0,15,20.0
5,6,135,30,13.735863532448347,27.91891718958325,B-A,80.0,15,20.0
6,6,135,30,13.735863532448347,27.91891718958325,B-A,80.0,15,20.0
7,6,135,30,13.735863532448347,27.91891718958325,B-A,80.0,15,20.0
8,6,135,30,13.735863532448347,27.91891718958325,B-A,80.0,15,20.0
9,7,135,30,13.766848738770605,27.97383920431731,B-A,80.0,15,20.0
10,8,135,30,13.798215874687012,28.03001457529523,B-A,80.0,15,20.0
11,9,135,30,13.829971376499035,28.087459890660146,B-A,80.0,15,20.0
12,10,135,30,13.862121835134747,28.14619185697361,B-A,80.0,15,20.0
13,12,135,30,13.927634787284351,28.267583247074903,B-A,80.0,15,20.0
14,14,135,30,13.994810728789828,28.394325314438085,B-A,80.0,15,20.0
15,15,135,30,14.029040576471123,28.459746288894053,B-A,80.0,15,20.0
16,16,135,30,14.063708441367357,28.526557451003548,B-A,80.0,15,20.0
17,16,135,30,14.063708441367357,28.526557451003548,B-A,80.0,15,20.0
18,15,135,30,14.029040576471123,28.459746288894053,B-A,80.0,15,20.0
19,14,135,30,13.994810728789828,28.394325314438085,B-A,80.0,15,20.0
20,12,135,30,13.927634787284351,28.267583247074903,B-A,80.0,15,20.0
21,11,135,30,13.894674000714932,28.206227313585032,B-A,80.0,15,20.0
22,9,135,30,13.829971376499035,28.087459890660146,B-A,80.0,15,20.0
23,8,135,30,13.798215874687012,28.03001457529523,B-A,80.0,15,20.0
0,11,360,30,13.137849102688154,26.996511922452395,A-B,90.0,15,20.0
1,10,360,30,13.173984482533353,27.04313254672453,A-B,90.0,15,20.0
2,10,360,30,13.173984482533353,27.04313254672453,A-B,90.0,15,20.0
3,9,360,30,13.210505705254217,27.09168319727413,A-B,90.0,15,20.0
4,9,360,30,13.210505705254217,27.09168319727413,A-B,90.0,15,20.0
5,9,360,30,13.210505705254217,27.09168319727413,A-B,90.0,15,20.0
6,9,360,30,13.210505705254217,27.09168319727413,A-B,90.0,15,20.0
7,8,360,30,13.24741898389508,27.14215765102544,A-B,90.0,15,20.0
8,9,360,30,13.210505705254217,27.09168319727413,A-B,90.0,15,20.0
9,10,360,30,13.173984482533353,27.04313254672453,A-B,90.0,15,20.0
10,11,360,30,13.137849102688154,26.996511922452395,A-B,90.0,15,20.0
11,12,360,30,13.102093483264788,26.95182860330103,A-B,90.0,15,20.0
12,13,360,30,13.066711668986773,26.90909095904965,A-B,90.0,15,20.0
13,15,360,30,12.997046250910433,26.829491858485632,A-B,90.0,15,20.0
14,17,360,30,12.928807626678573,26.757804904058855,A-B,90.0,15,20.0
15,18,315,30,13.092393879622684,26.93435360899905,A-B,90.0,15,20.0
16,19,315,30,13.069240082263871,26.905431966042432,A-B,90.0,15,20.0
17,19,315,30,13.069240082263871,26.905431966042432,A-B,90.0,15,20.0
18,18,315,30,13.092393879622684,26.93435360899905,A-B,90.0,15,20.0
19,17,315,30,13.115808313433238,26.964111335714968,A-B,90.0,15,20.0
20,15,360,30,12.997046250910433,26.829491858485632,A-B,90.0,15,20.0
21,13,360,30,13.066711668986773,26.90909095904965,A-B,90.0,15,20.0
22,12,360,30,13.102093483264788,26.95182860330103,A-B,90.0,15,20.0
23,11,360,30,13.137849102688154,26.996511922452395,A-B,90.0,15,20.0
0,11,180,30,14.03261184445754,28.46524772316809,B-A,90.0,15,20.0
1,10,180,30,13.986866180397525,28.378185434851762,B-A,90.0,15,20.0
2,10,180,30,13.986866180397525,28.378185434851762,B-A,90.0,15,20.0
3,9,180,30,13.941660906072377,28.293097556190997,B-A,90.0,15,20.0
4,9,180,30,13.941660906072377,28.293097556190997,B-A,90.0,15,20.0
5,9,180,30,13.941660906072377,28.293097556190997,B-A,90.0,15,20.0
6,9,180,30,13.941660906072377,28.293097556190997,B-A,90.0,15,20.0
7,8,180,30,13.896986502337857,28.209974309226496,B-A,90.0,15,20.0
8,9,180,30,13.941660906072377,28.293097556190997,B-A,90.0,15,20.0
9,10,180,30,13.986866180397525,28.378185434851762,B-A,90.0,15,20.0
10,11,180,30,14.03261184445754,28.46524772316809,B-A,90.0,15,20.0
11,12,180,30,14.078907646351318,28.554294934849665,B-A,90.0,15,20.0
12,13,180,30,14.125763570057579,28.6453383173866,B-A,90.0,15,20.0
13,15,180,30,14.221196941553607,28.833462249476703,B-A,90.0,15,20.0
14,17,180,30,14.318996827822756,29.02972416642276,B-A,90.0,15,20.0
15,18,135,30,14.134389662690898,28.66442234582638,B-A,90.0,15,20.0
16,19,135,30,14.170419235653682,28.7355126881928,B-A,90.0,15,20.0
17,19,135,30,14.170419235653682,28.7355126881928,B-A,90.0,15,20.0
18,18,135,30,14.134389662690898,28.66442234582638,B-A,90.0,15,20.0
19,17,135,30,14.098822134401171,28.594776743630167,B-A,90.0,15,20.0
20,15,180,30,14.221196941553607,28.833462249476703,B-A,90.0,15,20.0
21,13,180,30,14.125763570057579,28.6453383173866,B-A,90.0,15,20.0
22,12,180,30,14.078907646351318,28.554294934849665,B-A,90.0,15,20.0
23,11,180,30,14.03261184445754,28.46524772316809,B-A,90.0,15,20.0
0,13,360,30,13.066711668986773,26.90909095904965,A-B,95.0,15,20.0
1,13,360,30,13.066711668986773,26.90909095904965,A-B,95.0,15,20.0
2,12,360,30,13.102093483264788,26.95182860330103,A-B,95.0,15,20.0
3,12,360,30,13.102093483264788,26.95182860330103,A-B,95.0,15,20.0
4,12,360,30,13.102093483264788,26.95182860330103,A-B,95.0,15,20.0
5,11,360,30,13.137849102688154,26.996511922452395,A-B,95.0,15,20.0
6,11,360,30,13.137849102688154,26.996511922452395,A-B,95.0,15,20.0
7,11,360,30,13.137849102688154,26.996511922452395,A-B,95.0,15,20.0
8,12,360,30,13.102093483264788,26.95182860330103,A-B,95.0,15,20.0
9,12,360,30,13.102093483264788,26.95182860330103,A-B,95.0,15,20.0
10,13,360,30,13.066711668986773,26.90909095904965,A-B,95.0,15,20.0
11,14,360,30,13.031697828448337,26.868308488191488,A-B,95.0,15,20.0
12,16,360,30,12.962751343195656,26.792652950460017,A-B,95.0,15,20.0
13,17,360,30,12.928807626678573,26.757804904058855,A-B,95.0,15,20.0
14,19,360,30,12.86195240807825,26.694140556578226,A-B,95.0,15,20.0
15,20,360,30,12.82903049568533,26.665357300638536,A-B,95.0,15,20.0
16,21,360,30,12.796438948466605,26.63863111552849,A-B,95.0,15,20.0
17,21,360,30,12.796438948466605,26.63863111552849,A-B,95.0,15,20.0
18,20,360,30,12.82903049568533,26.665357300638536,A-B,95.0,15,20.0
19,19,360,30,12.86195240807825,26.694140556578226,A-B,95.0,15,20.0
20,18,360,30,12.895209734368045,26.724962168643973,A-B,95.0,15,20.0
21,16,360,30,12.962751343195656,26.792652950460017,A-B,95.0,15,20.0
22,15,360,30,12.997046250910433,26.829491858485632,A-B,95.0,15,20.0
23,14,360,30,13.031697828448337,26.868308488191488,A-B,95.0,15,20.0
0,13,180,30,14.125763570057579,28.6453383173866,B-A,95.0,15,20.0
1,13,180,30,14.125763570057579,28.6453383173866,B-A,95.0,15,20.0
2,12,180,30,14.078907646351318,28.554294934849665,B-A,95.0,15,20.0
3,12,180,30,14.078907646351318,28.554294934849665,B-A,95.0,15,20.0
4,12,180,30,14.078907646351318,28.554294934849665,B-A,95.0,15,20.0
5,11,180,30,14.03261184445754,28.46524772316809,B-A,95.0,15,20.0
6,11,180,30,14.03261184445754,28.46524772316809,B-A,95.0,15,20.0
7,11,180,30,14.03261184445754,28.46524772316809,B-A,95.0,15,20.0
8,12,180,30,14.078907646351318,28.554294934849665,B-A,95.0,15,20.0
9,12,180,30,14.078907646351318,28.554294934849665,B-A,95.0,15,20.0
10,13,180,30,14.125763570057579,28.6453383173866,B-A,95.0,15,20.0
11,14,180,30,14.17318984261292,28.738389851139907,B-A,95.0,15,20.0
12,16,180,30,14.269795602632453,28.930568959937062,B-A,95.0,15,20.0
13,17,180,30,14.318996827822756,29.02972416642276,B-A,95.0,15,20.0
14,19,180,30,14.419252359666995,29.23424050511599,B-A,95.0,15,20.0
15,20,180,30,14.47033007767892,29.339633720814916,B-A,95.0,15,20.0
16,21,180,30,14.522057200744953,29.447139610975505,B-A,95.0,15,20.0
17,21,180,30,14.522057200744953,29.447139610975505,B-A,95.0,15,20.0
18,20,180,30,14.47033007767892,29.339633720814916,B-A,95.0,15,20.0
19,19,180,30,14.419252359666995,29.23424050511599,B-A,95.0,15,20.0
20,18,180,30,14.368811893621775,29.130942792400617,B-A,95.0,15,20.0
21,16,180,30,14.269795602632453,28.930568959937062,B-A,95.0,15,20.0
22,15,180,30,14.221196941553607,28.833462249476703,B-A,95.0,15,20.0
23,14,180,30,14.17318984261292,28.738389851139907,B-A,95.0,15,20.0
0,20,360,30,12.82903049568533,26.665357300638536,A-B,99.0,15,20.0
1,19,360,30,12.86195240807825,26.694140556578226,A-B,99.0,15,20.0
2,19,360,30,12.86195240807825,26.694140556578226,A-B,99.0,15,20.0
3,19,360,30,12.86195240807825,26.694140556578226,A-B,99.0,15,20.0
4,18,360,30,12.895209734368045,26.724962168643973,A-B,99.0,15,20.0
